2002-01,939.873102363113
2002-02,939.873102363113
2002-03,939.873102363113
2002-04,795.410629661863
2002-05,795.410629661863
2002-06,795.410629661863
2002-07,871.991855587274
2002-08,871.991855587274
2002-09,871.991855587274
2002-10,846.21805559635
2002-11,846.21805559635
2002-12,846.21805559635
2003-01,903.052623837369
2003-02,903.052623837369
2003-03,903.052623837369
2003-04,945.218350500466
2003-05,945.218350500466
2003-06,945.218350500466
2003-07,832.306225061929
2003-08,832.306225061929
2003-09,832.306225061929
2003-10,894.118484354893
2003-11,894.118484354893
2003-12,894.118484354893
2004-01,837.351900391748
2004-02,837.351900391748
2004-03,837.351900391748
2004-04,833.381748622888
2004-05,833.381748622888
2004-06,833.381748622888
2004-07,795.994257981041
2004-08,795.994257981041
2004-09,795.994257981041
2004-10,843.323680222052
2004-11,843.323680222052
2004-12,843.323680222052
2005-01,798.506130799288
2005-02,798.506130799288
2005-03,798.506130799288
2005-04,792.14990240319
2005-05,792.14990240319
2005-06,792.14990240319
2005-07,790.362385090286
2005-08,790.362385090286
2005-09,790.362385090286
2005-10,813.258056419729
2005-11,813.258056419729
2005-12,813.258056419729
2006-01,795.1141451603
2006-02,795.1141451603
2006-03,795.1141451603
2006-04,821.078842344665
2006-05,821.078842344665
2006-06,821.078842344665
2006-07,808.857698615284
2006-08,808.857698615284
2006-09,808.857698615284
2006-10,785.983073232897
2006-11,785.983073232897
2006-12,785.983073232897
2007-01,843.27285187754
2007-02,843.27285187754
2007-03,843.27285187754
2007-04,835.232134977684
2007-05,835.232134977684
2007-06,835.232134977684
2007-07,826.978121948039
2007-08,826.978121948039
2007-09,826.978121948039
2007-10,859.960761762496
2007-11,859.960761762496
2007-12,859.960761762496
2008-01,896.580118093542
2008-02,896.580118093542
2008-03,896.580118093542
2008-04,934.975109620209
2008-05,934.975109620209
2008-06,934.975109620209
2008-07,889.761776379582
2008-08,889.761776379582
2008-09,889.761776379582
2008-10,1274.06744256747
2008-11,1274.06744256747
2008-12,1274.06744256747
2009-01,1270.09408326842
2009-02,1270.09408326842
2009-03,1270.09408326842
2009-04,1180.56077040561
2009-05,1180.56077040561
2009-06,1180.56077040561
2009-07,1020.17220572675
2009-08,1020.17220572675
2009-09,1020.17220572675
2009-10,963.769002908949
2009-11,963.769002908949
2009-12,963.769002908949
2010-01,1008.12363706708
2010-02,1008.12363706708
2010-03,1008.12363706708
2010-04,916.036277618901
2010-05,916.036277618901
2010-06,916.036277618901
2010-07,922.699463455335
2010-08,922.699463455335
2010-09,922.699463455335
2010-10,903.719615029379
2010-11,903.719615029379
2010-12,903.719615029379
2011-01,875.395130201478
2011-02,875.395130201478
2011-03,875.395130201478
2011-04,867.059046616871
2011-05,867.059046616871
2011-06,867.059046616871
2011-07,899.153220440149
2011-08,899.153220440149
2011-09,899.153220440149
2011-10,969.300748880608
2011-11,969.300748880608
2011-12,969.300748880608
2012-01,917.451152436274
2012-02,917.451152436274
2012-03,917.451152436274
2012-04,896.639998269477
2012-05,896.639998269477
2012-06,896.639998269477
2012-07,908.78129643964
2012-08,908.78129643964
2012-09,908.78129643964
2012-10,914.747292262773
2012-11,914.747292262773
2012-12,914.747292262773
2013-01,884.254698076968
2013-02,884.254698076968
2013-03,884.254698076968
2013-04,847.161422493503
2013-05,847.161422493503
2013-06,847.161422493503
2013-07,815.407040350219
2013-08,815.407040350219
2013-09,815.407040350219
2013-10,834.073604514212
2013-11,834.073604514212
2013-12,834.073604514212
2014-01,835.974929226579
2014-02,835.974929226579
2014-03,835.974929226579
2014-04,794.676412062389
2014-05,794.676412062389
2014-06,794.676412062389
2014-07,831.11269471236
2014-08,831.11269471236
2014-09,831.11269471236
2014-10,862.397860111055
2014-11,862.397860111055
2014-12,862.397860111055
2015-01,895.697742010506
2015-02,895.697742010506
2015-03,895.697742010506
2015-04,873.445637626267
2015-05,873.445637626267
2015-06,873.445637626267
2015-07,873.429577333756
2015-08,873.429577333756
2015-09,873.429577333756
2015-10,876.1553917724
2015-11,876.1553917724
2015-12,876.1553917724
2016-01,932.746981349548
2016-02,932.746981349548
2016-03,932.746981349548
2016-04,865.883659087061
2016-05,865.883659087061
2016-06,865.883659087061
2016-07,906.100036265724
2016-08,906.100036265724
2016-09,906.100036265724
2016-10,869.776178123718
2016-11,869.776178123718
2016-12,869.776178123718
2017-01,911.490034050598
2017-02,911.490034050598
2017-03,911.490034050598
2017-04,858.522467105144
2017-05,858.522467105144
2017-06,858.522467105144
2017-07,812.845334753571
2017-08,812.845334753571
2017-09,812.845334753571
2017-10,821.129097825032
2017-11,821.129097825032
2017-12,821.129097825032
2018-01,805.944733568
2018-02,805.944733568
2018-03,805.944733568
2018-04,817.702556481349
2018-05,817.702556481349
2018-06,817.702556481349
2018-07,795.619105451239
2018-08,795.619105451239
2018-09,795.619105451239
2018-10,830.436688623951
2018-11,830.436688623951
2018-12,830.436688623951
2019-01,851.979937779885
2019-02,851.979937779885
2019-03,851.979937779885
2019-04,824.534239666859
2019-05,824.534239666859
2019-06,824.534239666859
2019-07,885.252952906137
2019-08,885.252952906137
2019-09,885.252952906137
2019-10,859.984940251483
2019-11,859.984940251483
2019-12,859.984940251483
2020-01,926.732663687331
2020-02,926.732663687331
2020-03,926.732663687331
2020-04,1509.39653293939
2020-05,1509.39653293939
2020-06,1509.39653293939
2020-07,1283.46842881912
2020-08,1283.46842881912
2020-09,1283.46842881912
2020-10,1091.0763664523
2020-11,1091.0763664523
2020-12,1091.0763664523
2021-01,982.316438359725
2021-02,982.316438359725
2021-03,982.316438359725
2021-04,870.66333446037
2021-05,870.66333446037
2021-06,870.66333446037
2021-07,896.237368257867
2021-08,896.237368257867
2021-09,896.237368257867
2021-10,843.341903929828
2021-11,843.341903929828
2021-12,843.341903929828
2022-01,908.02072506488
2022-02,908.02072506488
2022-03,908.02072506488
